,ts_code,name,market,publisher,category,base_date,base_point,list_date
1895,h20532.CSI,资源优选全收益,CSI,中证公司,主题指数,20041231,1000.0,20141218
1896,h20533.CSI,中国互联网50全收益,CSI,中证公司,主题指数,20070629,1000.0,20141229
1897,h20534.CSI,中国互联网50(USD)全收益,CSI,中证公司,主题指数,20070629,1000.0,20141229
1898,h20536.CSI,高铁产业全收益,CSI,中证公司,主题指数,20121231,1000.0,20150120
1899,h20537.CSI,淘金100全收益,CSI,中证公司,主题指数,20091231,1000.0,20150121
1900,h20538.CSI,煤炭等权全收益,CSI,中证公司,主题指数,20081231,1000.0,20150121
1901,h20539.CSI,中证白酒全收益,CSI,中证公司,主题指数,20081231,1000.0,20150121
1902,h20542.CSI,中证体育全收益,CSI,中证公司,主题指数,20120629,1000.0,20150209
1903,h20544.CSI,沪港深通上游(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1904,h20545.CSI,沪港深通中游(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1905,h20546.CSI,沪港深通下游(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1906,h20547.CSI,沪港深通周期(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1907,h20548.CSI,沪港深通非周期(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1908,h20549.CSI,沪港深通地产(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1909,h20550.CSI,沪港深通金融服务(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1910,h20551.CSI,沪港深通现代服务(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1911,h20552.CSI,沪港深通TMT(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1912,h20553.CSI,沪港深通消费(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1913,h20554.CSI,沪港深通信息产业(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1914,h20555.CSI,沪港深通银行(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1915,h20556.CSI,沪港深通运输(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1916,h20557.CSI,沪港深通资源(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1917,h20558.CSI,沪港深通基建(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1918,h20559.CSI,沪港深通物流(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1919,h20560.CSI,沪港深通休闲(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1920,h20561.CSI,沪港深500上游(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1921,h20562.CSI,沪港深500中游(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1922,h20563.CSI,沪港深500下游(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1923,h20564.CSI,沪港深500周期(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1924,h20565.CSI,沪港深500非周期(全),CSI,中证公司,主题指数,20041231,1000.0,20150313
1925,h20588.CSI,中证证保全收益,CSI,中证公司,主题指数,20091231,1000.0,20150202
1926,h20590.CSI,机器人全收益,CSI,中证公司,主题指数,20101231,1000.0,20150210
1927,h20591.CSI,互联金融全收益,CSI,中证公司,主题指数,20120629,1000.0,20150210
1928,h20592.CSI,中证新能全收益,CSI,中证公司,主题指数,20111231,1000.0,20150210
1929,h20593.CSI,一带一路全收益,CSI,中证公司,主题指数,20121231,1000.0,20150216
1930,h20595.CSI,保险主题全收益,CSI,中证公司,主题指数,20111231,1000.0,20150213
1931,h20596.CSI,中证煤炭全收益,CSI,中证公司,三级行业指数,20081231,1000.0,20150213
1932,h20597.CSI,新材料全收益,CSI,中证公司,主题指数,20081231,1000.0,20150213
1933,h20598.CSI,稀土产业全收益,CSI,中证公司,主题指数,20111231,1000.0,20150302
1934,h20599.CSI,中证高装全收益,CSI,中证公司,主题指数,20041231,1000.0,20150302
1935,h20600.CSI,工业4.0全收益,CSI,中证公司,主题指数,20120629,1000.0,20150310
1936,h20601.CSI,软件服务全收益,CSI,中证公司,主题指数,20041231,1000.0,20150310
1937,h20602.CSI,信息安全全收益,CSI,中证公司,主题指数,20101231,1000.0,20150312
1938,h20603.CSI,基建工程全收益,CSI,中证公司,一级行业指数,20041231,1000.0,20150312
1939,h20604.CSI,中国互联网30全收益,CSI,中证公司,主题指数,20070629,1000.0,20150323
1940,h20605.CSI,中国互联网30中国互联网30全收益(USD),CSI,中证公司,主题指数,20070629,1000.0,20150323
1941,h20606.CSI,中证钢铁全收益,CSI,中证公司,一级行业指数,20081231,1000.0,20150331
1942,h20607.CSI,中证汽车全收益,CSI,中证公司,主题指数,20041231,1000.0,20150331
1943,h20608.CSI,中证基建全收益,CSI,中证公司,主题指数,20041231,1000.0,20150331
1944,h20611.CSI,中小国改全收益,CSI,中证公司,主题指数,20131231,1000.0,20150407
1945,h20612.CSI,混合改革全收益,CSI,中证公司,主题指数,20131231,1000.0,20150407
1946,h20613.CSI,非周民企全收益,CSI,中证公司,主题指数,20091231,1000.0,20150407
1947,h20614.CSI,环保50全收益,CSI,中证公司,主题指数,20111230,1000.0,20150407
1948,h20615.CSI,中小医疗全收益,CSI,中证公司,主题指数,20041231,1000.0,20150408
1949,h20617.CSI,军工信息全收益,CSI,中证公司,主题指数,20091231,1000.0,20150416
1950,h20618.CSI,中证保险全收益,CSI,中证公司,主题指数,20121231,1000.0,20150416
1951,h20619.CSI,黄金采掘全收益,CSI,中证公司,主题指数,20111231,1000.0,20150416
1952,h20620.CSI,CSSW丝路全收益,CSI,中证公司,主题指数,20081231,1000.0,20150423
1953,h20621.CSI,CSSW高铁全收益,CSI,中证公司,主题指数,20081231,1000.0,20150423
1954,h20622.CSI,CSSW白酒全收益,CSI,中证公司,主题指数,20041231,1000.0,20150423
1955,h20623.CSI,淘娱乐全收益,CSI,中证公司,主题指数,20110131,1000.0,20150428
1956,h20624.CSI,淘健康全收益,CSI,中证公司,主题指数,20081231,1000.0,20150428
1957,h20629.CSI,CSSW健康全收益,CSI,中证公司,主题指数,20081231,1000.0,20150508
1958,h20630.CSI,CSWD并购全收益,CSI,中证公司,主题指数,20111230,1000.0,20150508
1959,h20631.CSI,CSWD生科全收益,CSI,中证公司,主题指数,20091231,1000.0,20150508
1960,h20632.CSI,CS稀金属全收益,CSI,中证公司,主题指数,20111231,1000.0,20150512
1961,h20633.CSI,中证旅游全收益,CSI,中证公司,主题指数,20081231,1000.0,20150508
1962,h20634.CSI,CS土改农全收益,CSI,中证公司,主题指数,20101231,1000.0,20150508
1963,h20635.CSI,CS智慧农全收益,CSI,中证公司,主题指数,20101231,1000.0,20150508
1964,h20640.CSI,CSWD重组全收益,CSI,中证公司,主题指数,20111230,1000.0,20150508
1965,h20644.CSI,港股通中国内地全(HKD),CSI,中证公司,主题指数,20141114,3000.0,20180814
1966,h20645.CSI,港股通中国内地全(CNY),CSI,中证公司,主题指数,20141114,3000.0,20180814
1967,h20646.CSI,美股中国内地全(USD),CSI,中证公司,规模指数,20070629,1000.0,20180814
1968,h20647.CSI,美股中国内地全(CNY),CSI,中证公司,规模指数,20070629,1000.0,20180814
1969,h20648.CSI,CS智消费全收益,CSI,中证公司,主题指数,20120629,1000.0,20150605
1970,h20649.CSI,中证安防全收益,CSI,中证公司,主题指数,20120629,1000.0,20150624
1971,h20651.CSI,CS计算机全收益,CSI,中证公司,主题指数,20041231,1000.0,20150605
1972,h20652.CSI,CS电子全收益,CSI,中证公司,主题指数,20041231,1000.0,20150605
1973,h20653.CSI,CS食品饮全收益,CSI,中证公司,主题指数,20041231,1000.0,20150605
1974,h20654.CSI,CS休闲娱全收益,CSI,中证公司,主题指数,20041231,1000.0,20150605
1975,h20659.CSI,CS能源互全收益,CSI,中证公司,主题指数,20131231,1000.0,20150611
1976,h20660.CSI,CSSW体育全收益,CSI,中证公司,主题指数,20081231,1000.0,20150624
1977,h20661.CSI,CSSW互金全收益,CSI,中证公司,主题指数,20111230,1000.0,20150624
1978,h20662.CSI,CS现代农全收益,CSI,中证公司,主题指数,20101231,1000.0,20150713
1979,h20663.CSI,中证创投全收益,CSI,中证公司,主题指数,20121231,1000.0,20150713
1980,h20667.CSI,300精明全收益,CSI,中证公司,主题指数,20041231,1000.0,20150716
1981,h20668.CSI,300精明(HKD)全收益,CSI,中证公司,主题指数,20041231,1000.0,20150716
1982,h20669.CSI,300精明(USD)全收益,CSI,中证公司,主题指数,20041231,1000.0,20150716
1983,h20670.CSI,500商业全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1984,h20671.CSI,500运输全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1985,h20672.CSI,500资本品全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1986,h20673.CSI,500房地产全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1987,h20674.CSI,500零售全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1988,h20675.CSI,500媒体全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1989,h20676.CSI,500耐用全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1990,h20677.CSI,500汽车汽配全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1991,h20678.CSI,500半导体全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1992,h20679.CSI,500硬件全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1993,h20680.CSI,500软件全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1994,h20681.CSI,500制药生物全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1995,h20682.CSI,500食品饮料全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20150707
1996,h20683.CSI,500电气设备全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
1997,h20684.CSI,500机械全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
1998,h20685.CSI,500建筑工程全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
1999,h20686.CSI,500多元零售全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2000,h20687.CSI,500纺织服装全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2001,h20688.CSI,500耐用消费全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2002,h20689.CSI,500煤炭全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2003,h20690.CSI,500电子仪器全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2004,h20691.CSI,500制药全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2005,h20692.CSI,500化学制品全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2006,h20693.CSI,500建筑材料全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2007,h20694.CSI,500有色金属全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2008,h20695.CSI,500农牧渔全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2009,h20696.CSI,500饮料全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20150707
2010,h20697.CSI,家用电器全收益,CSI,中证公司,四级行业指数,20041231,1000.0,20150707
2011,h20698.CSI,CS水利全收益,CSI,中证公司,主题指数,20120629,1000.0,20150731
2012,h20699.CSI,萧何重组全收益,CSI,中证公司,主题指数,20111230,1000.0,20150716
2013,h20700.CSI,CS上海全收益,CSI,中证公司,主题指数,20121231,1000.0,20150709
2014,h20701.CSI,CS京津冀全收益,CSI,中证公司,主题指数,20121231,1000.0,20150709
2015,h20702.CSI,CS西部全收益,CSI,中证公司,主题指数,20121231,1000.0,20150709
2016,h20703.CSI,福建50全收益,CSI,中证公司,主题指数,20121231,1000.0,20150709
2017,h20704.CSI,CS广东全收益,CSI,中证公司,主题指数,20121231,1000.0,20150709
2018,h20705.CSI,电商数据全收益,CSI,中证公司,主题指数,20101231,1000.0,20150722
2019,h20706.CSI,中证水泥全收益,CSI,中证公司,主题指数,20041231,1000.0,20150713
2020,h20707.CSI,中证畜牧全收益,CSI,中证公司,主题指数,20111231,1000.0,20150713
2021,h20708.CSI,中证有色全收益,CSI,中证公司,主题指数,20131231,1000.0,20150713
2022,h20709.CSI,香港证券全收益,CSI,中证公司,主题指数,20121231,1000.0,20150713
2023,h20710.CSI,香港证券(CNY)全收益,CSI,中证公司,主题指数,20121231,1000.0,20150713
2024,h20711.CSI,CS智穿戴全收益,CSI,中证公司,主题指数,20120629,1000.0,20150731
2025,h20712.CSI,CS物联网全收益,CSI,中证公司,主题指数,20120629,1000.0,20150731
2026,h20713.CSI,CS人工智全收益,CSI,中证公司,主题指数,20120629,1000.0,20150731
2027,h20714.CSI,CS智家电全收益,CSI,中证公司,主题指数,20120629,1000.0,20150731
2028,h20715.CSI,CS朝阳88全收益,CSI,中证公司,主题指数,20120131,1000.0,20150805
2029,h20716.CSI,CS物流全收益,CSI,中证公司,主题指数,20111230,1000.0,20150731
2030,h20717.CSI,SHS中国教育全收益,CSI,中证公司,主题指数,20141231,1000.0,20150731
2031,h20718.CSI,CS海运全收益,CSI,中证公司,主题指数,20041231,1000.0,20150731
2032,h20719.CSI,CS精准医全收益,CSI,中证公司,主题指数,20120629,1000.0,20150805
2033,h20720.CSI,CS互医疗全收益,CSI,中证公司,主题指数,20120629,1000.0,20150805
2034,h20721.CSI,CS智汽车全收益,CSI,中证公司,主题指数,20120629,1000.0,20150805
2035,h20722.CSI,CS互平台全收益,CSI,中证公司,主题指数,20120629,1000.0,20150805
2036,h20723.CSI,沪港深F100全收益,CSI,中证公司,主题指数,20141114,3000.0,20150805
2037,h20724.CSI,沪港深F100(HKD)全收益,CSI,中证公司,主题指数,20141114,3000.0,20150805
2038,h20725.CSI,CS车联网全收益,CSI,中证公司,主题指数,20101231,1000.0,20150805
2039,h20726.CSI,CS生医全收益,CSI,中证公司,主题指数,20120629,1000.0,20150805
2040,h20727.CSI,CS自贸区全收益,CSI,中证公司,主题指数,20131231,1000.0,20150805
2041,h20728.CSI,CS乐园全收益,CSI,中证公司,主题指数,20091231,1000.0,20150805
2042,h20729.CSI,银智100全收益,CSI,中证公司,主题指数,20101231,1000.0,20150824
2043,h20730.CSI,银策消费全收益,CSI,中证公司,主题指数,20111231,1000.0,20150824
2044,h20731.CSI,CS西藏全收益,CSI,中证公司,主题指数,20121231,1000.0,20150826
2045,h20732.CSI,CS中国造全收益,CSI,中证公司,主题指数,20120629,1000.0,20150810
2046,h20733.CSI,CS互联+全收益,CSI,中证公司,主题指数,20120629,1000.0,20150810
2047,h20734.CSI,360互联+全收益,CSI,中证公司,主题指数,20121231,1000.0,20150810
2048,h20735.CSI,海外中国内地全(CNY),CSI,中证公司,主题指数,20141114,1000.0,20180814
2049,h20736.CSI,海外中国内地全(HKD),CSI,中证公司,主题指数,20141114,1000.0,20180814
2050,h20737.CSI,海外中国内地全(USD),CSI,中证公司,主题指数,20141114,1000.0,20180814
2051,h20738.CSI,四川国改全收益,CSI,中证公司,主题指数,20111231,1000.0,20180710
2052,h20739.CSI,银策100全收益,CSI,中证公司,主题指数,20101231,1000.0,20150824
2053,h20740.CSI,300红利LV全收益,CSI,中证公司,策略指数,20041231,1000.0,20181204
2054,h20741.CSI,CS航空全收益,CSI,中证公司,主题指数,20111231,1000.0,20150826
2055,h20742.CSI,中证电商全收益,CSI,中证公司,主题指数,20121231,1000.0,20150826
2056,h20743.CSI,中证生科全收益,CSI,中证公司,主题指数,20111231,1000.0,20150826
2057,h20744.CSI,中证信托全收益,CSI,中证公司,主题指数,20121231,1000.0,20150826
2058,h20745.CSI,CSWD数据全收益,CSI,中证公司,主题指数,20121231,1000.0,20150826
2059,h20746.CSI,港中小企全收益,CSI,中证公司,主题指数,20141114,3000.0,20150826
2060,h20747.CSI,港中小企(CNY)全收益,CSI,中证公司,主题指数,20141114,3000.0,20150826
2061,h20748.CSI,沪深300(全)USD,CSI,中证公司,规模指数,20041231,1000.0,20151106
2062,h20749.CSI,沪深300(全)USD(CNH),CSI,中证公司,规模指数,20041231,1000.0,20151106
2063,h20750.CSI,中证500(全)USD,CSI,中证公司,规模指数,20041231,1000.0,20151106
2064,h20751.CSI,中证500(全)USD(CNH),CSI,中证公司,规模指数,20041231,1000.0,20151106
2065,h20752.CSI,中证500(全)HKD,CSI,中证公司,规模指数,20041231,1000.0,20151106
2066,h20753.CSI,中证500(全)HKD(CNH),CSI,中证公司,规模指数,20041231,1000.0,20151106
2067,h20754.CSI,民企成长(全)USD,CSI,中证公司,主题指数,20131231,1000.0,20190416
2068,h20755.CSI,民企成长(全)USD(CNH),CSI,中证公司,主题指数,20131231,1000.0,20190416
2069,h20756.CSI,环保(全)USD,CSI,中证公司,主题指数,20111230,1000.0,20151106
2070,h20757.CSI,环保(全)USD(CNH),CSI,中证公司,主题指数,20111230,1000.0,20151106
2071,h20758.CSI,凤凰50全收益,CSI,中证公司,策略指数,20121231,1000.0,20181121
2072,h20759.CSI,雪球100全收益,CSI,中证公司,主题指数,20121231,1000.0,20150915
2073,h20760.CSI,雪球智选全收益,CSI,中证公司,主题指数,20121231,1000.0,20150916
2074,h20762.CSI,雪球精选全收益,CSI,中证公司,主题指数,20121231,1000.0,20150915
2075,h20763.CSI,CS房天下全收益,CSI,中证公司,主题指数,20081231,1000.0,20150923
2076,h20764.CSI,艾瑞中国互联网全收益,CSI,中证公司,主题指数,20111230,1000.0,20151207
2077,h20765.CSI,艾瑞中国互联网(USD)全收益,CSI,中证公司,主题指数,20111230,1000.0,20151207
2078,h20766.CSI,CS民参军全收益,CSI,中证公司,主题指数,20120629,1000.0,20151029
2079,h20767.CSI,沪深300优选全收益,CSI,中证公司,策略指数,20041231,1000.0,20151210
2080,h20768.CSI,沪深300优选(HKD)全收益,CSI,中证公司,策略指数,20041231,1000.0,20151210
2081,h20769.CSI,财富100全收益,CSI,中证公司,主题指数,20140131,1000.0,20151207
2082,h20770.CSI,财富188全收益,CSI,中证公司,主题指数,20131231,1000.0,20151207
2083,h20771.CSI,CS新能源全收益,CSI,中证公司,主题指数,20111231,1000.0,20151216
2084,h20776.CSI,CS增持全收益,CSI,中证公司,策略指数,20111231,1000.0,20160114
2085,h20777.CSI,CS定增全收益,CSI,中证公司,策略指数,20111231,1000.0,20160114
2086,h20778.CSI,CS高端造全收益,CSI,中证公司,主题指数,20111231,1000.0,20160120
2087,h20779.CSI,银商领先全收益,CSI,中证公司,主题指数,20111231,1000.0,20160120
2088,h20780.CSI,中证兴业中高信用债全收益,CSI,中证公司,债券指数,20081231,100.0,20160201
2089,h20781.CSI,中证影视全收益,CSI,中证公司,主题指数,20120629,1000.0,20160204
2090,h20782.CSI,500SNLV全收益,CSI,中证公司,策略指数,20041231,1000.0,20160204
2091,h20783.CSI,CS英大EI全收益,CSI,中证公司,主题指数,20131231,1000.0,20160204
2092,h20784.CSI,HK红利EW全收益,CSI,中证公司,策略指数,20141114,3000.0,20160204
2093,h20785.CSI,HK红利EW(CNY)全收益,CSI,中证公司,策略指数,20141114,3000.0,20160204
2094,h20786.CSI,短融AAA全收益,CSI,中证公司,债券指数,20070131,100.0,20160303
2095,h20787.CSI,短融AA+全收益,CSI,中证公司,债券指数,20070131,100.0,20160303
2096,h20788.CSI,短融AA全收益,CSI,中证公司,债券指数,20070131,100.0,20160303
2097,h20790.CSI,CS娱乐TI全收益,CSI,中证公司,主题指数,20121231,1000.0,20160322
2098,h20791.CSI,CS医药TI全收益,CSI,中证公司,主题指数,20041231,1000.0,20160322
2099,h20792.CSI,HK银行(全)HKD,CSI,中证公司,主题指数,20141114,3000.0,20160422
2100,h20793.CSI,HK银行(全)CNY,CSI,中证公司,主题指数,20141114,3000.0,20160422
2101,h20794.CSI,中美互联网(全)CNY,CSI,中证公司,主题指数,20131231,1000.0,20160422
2102,h20795.CSI,中美互联网(全)USD,CSI,中证公司,主题指数,20131231,1000.0,20160422
2103,h20796.CSI,全球中国互联网(全)CNY,CSI,中证公司,主题指数,20131231,1000.0,20160422
2104,h20797.CSI,全球中国互联网(全)USD,CSI,中证公司,主题指数,20131231,1000.0,20160422
2105,h20800.CSI,中国1000能源(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2106,h20801.CSI,中国1000材料(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2107,h20802.CSI,中国1000工业(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2108,h20803.CSI,中国1000可选(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2109,h20804.CSI,中国1000消费(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2110,h20805.CSI,中国1000医药(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2111,h20806.CSI,中国1000金融(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2112,h20807.CSI,中国1000信息(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2113,h20808.CSI,中国1000电信(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2114,h20809.CSI,中国1000公用(全)CNY,CSI,中证公司,行业指数,20061229,1000.0,20160510
2115,h20810.CSI,中国1000能源(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2116,h20811.CSI,中国1000材料(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2117,h20812.CSI,中国1000工业(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2118,h20813.CSI,中国1000可选(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2119,h20814.CSI,中国1000消费(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2120,h20815.CSI,中国1000医药(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2121,h20816.CSI,中国1000金融(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2122,h20817.CSI,中国1000信息(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2123,h20818.CSI,中国1000电信(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2124,h20819.CSI,中国1000公用(全)USD,CSI,中证公司,行业指数,20061229,1000.0,20160510
2125,h20820.CSI,CS高端制全收益,CSI,中证公司,主题指数,20041231,1000.0,20160511
2126,h20821.CSI,中证VR全收益,CSI,中证公司,主题指数,20120629,1000.0,20160511
2127,h20822.CSI,CS院校企全收益,CSI,中证公司,主题指数,20101231,1000.0,20160511
2128,h20823.CSI,中证中票(净),CSI,中证公司,债券指数,20081231,100.0,20160525
2129,h20824.CSI,中票AAA(净),CSI,中证公司,债券指数,20081231,100.0,20160525
2130,h20825.CSI,中票AA+(净),CSI,中证公司,债券指数,20091231,100.0,20160525
2131,h20826.CSI,中票AA(净),CSI,中证公司,债券指数,20091231,100.0,20160525
2132,h20827.CSI,中票AA-(净),CSI,中证公司,债券指数,20111231,100.0,20160525
2133,h20828.CSI,中票0-1(净),CSI,中证公司,债券指数,20101231,100.0,20160525
2134,h20829.CSI,中票1-3(净),CSI,中证公司,债券指数,20081231,100.0,20160525
2135,h20830.CSI,中票3-5(净),CSI,中证公司,债券指数,20081231,100.0,20160525
2136,h20831.CSI,中票5-7(净),CSI,中证公司,债券指数,20101231,100.0,20160525
2137,h20832.CSI,中票7+(净),CSI,中证公司,债券指数,20101231,100.0,20160525
2138,h20833.CSI,中票城投(净),CSI,中证公司,债券指数,20091231,100.0,20160525
2139,h20834.CSI,中票非城投(净),CSI,中证公司,债券指数,20081231,100.0,20160525
2140,h20835.CSI,环保专利全收益,CSI,中证公司,主题指数,20131231,1000.0,20160518
2141,h20836.CSI,沪港深高股息(全)CNY,CSI,中证公司,策略指数,20141114,3000.0,20160608
2142,h20837.CSI,沪港深高股息(全)HKD,CSI,中证公司,策略指数,20141114,3000.0,20160608
2143,h20838.CSI,CS高股息全收益,CSI,中证公司,策略指数,20041231,1000.0,20160608
2144,h20839.CSI,HK高股息(全)HKD,CSI,中证公司,策略指数,20141114,3000.0,20160608
2145,h20840.CSI,HK高股息(全)CNY,CSI,中证公司,策略指数,20141114,3000.0,20160608
2146,h20845.CSI,CS供给侧全收益,CSI,中证公司,主题指数,20131231,1000.0,20160624
2147,h20846.CSI,300SNLV全收益,CSI,中证公司,策略指数,20041231,1000.0,20160624
2148,h20847.CSI,800SNLV全收益,CSI,中证公司,策略指数,20041231,1000.0,20160624
2149,h20848.CSI,1000SNLV全收益,CSI,中证公司,策略指数,20041231,1000.0,20160624
2150,h20849.CSI,10年国开债(净),CSI,中证公司,债券指数,20071231,100.0,20160630
2151,h20850.CSI,智能制造全收益,CSI,中证公司,主题指数,20120629,1000.0,20160720
2152,h20851.CSI,云计算全收益,CSI,中证公司,主题指数,20120629,1000.0,20160720
2153,h20852.CSI,量子通信全收益,CSI,中证公司,主题指数,20120629,1000.0,20160720
2154,h20853.CSI,海绵城市全收益,CSI,中证公司,主题指数,20120629,1000.0,20160720
2155,h20854.CSI,水环境全收益,CSI,中证公司,主题指数,20120629,1000.0,20160720
2156,h20855.CSI,CS质量全收益,CSI,中证公司,策略指数,20041231,1000.0,20160712
2157,h20856.CSI,HK质量(全)HKD,CSI,中证公司,策略指数,20141114,3000.0,20160712
2158,h20857.CSI,HK质量(全)CNY,CSI,中证公司,策略指数,20141114,3000.0,20160712
2159,h20858.CSI,沪港深质量(全)CNY,CSI,中证公司,策略指数,20141114,3000.0,20160712
2160,h20859.CSI,沪港深质量(全)HKD,CSI,中证公司,策略指数,20141114,3000.0,20160712
2161,h20860.CSI,盈利质量全收益,CSI,中证公司,策略指数,20041231,1000.0,20160712
2162,h20861.CSI,香港EQ(全)HKD,CSI,中证公司,策略指数,20141114,3000.0,20160712
2163,h20862.CSI,香港EQ(全)CNY,CSI,中证公司,策略指数,20141114,3000.0,20160712
2164,h20863.CSI,沪港深EQ(全)CNY,CSI,中证公司,策略指数,20141114,3000.0,20160712
2165,h20864.CSI,沪港深EQ(全)HKD,CSI,中证公司,主题指数,20141114,3000.0,20160712
2166,h20865.CSI,5年地债(净),CSI,中证公司,债券指数,20130630,100.0,20160719
2167,h20866.CSI,10年地债(净),CSI,中证公司,债券指数,20131231,100.0,20160719
2168,h20870.CSI,政金债(净),CSI,中证公司,债券指数,20071231,100.0,20160809
2169,h20871.CSI,政金债1-3(净),CSI,中证公司,债券指数,20071231,100.0,20160809
2170,h20872.CSI,政金债3-5(净),CSI,中证公司,债券指数,20071231,100.0,20160809
2171,h20873.CSI,政金债5-8(净),CSI,中证公司,债券指数,20071231,100.0,20160809
2172,h20874.CSI,政金债8-10(净),CSI,中证公司,债券指数,20071231,100.0,20160809
2173,h20875.CSI,空天一体全收益,CSI,中证公司,主题指数,20110630,1000.0,20160817
2174,h20876.CSI,香港彩娱(全)HKD,CSI,中证公司,主题指数,20141114,3000.0,20160817
2175,h20877.CSI,香港彩娱(全)CNY,CSI,中证公司,主题指数,20141114,3000.0,20160817
2176,h20878.CSI,中国质量成长(全)CNY,CSI,中证公司,策略指数,20070630,1000.0,20160818
2177,h20879.CSI,中国质量成长(全)USD,CSI,中证公司,策略指数,20070630,1000.0,20160818
2178,h20880.CSI,中国盈利质量(全)CNY,CSI,中证公司,策略指数,20070630,1000.0,20160818
2179,h20881.CSI,中国盈利质量(全)USD,CSI,中证公司,策略指数,20070630,1000.0,20160818
2180,h20882.CSI,CS珠三角全收益,CSI,中证公司,主题指数,20121231,1000.0,20160817
2181,h20883.CSI,创新驱动全收益,CSI,中证公司,主题指数,20121231,1000.0,20161019
2182,h20884.CSI,300创新全收益,CSI,中证公司,主题指数,20121231,1000.0,20161019
2183,h20885.CSI,500创新全收益,CSI,中证公司,主题指数,20121231,1000.0,20161019
2184,h20899.CSI,全球消费50(全),CSI,中证公司,主题指数,20111230,1000.0,20161013
2185,h20900.CSI,全球消费50(全)USD,CSI,中证公司,主题指数,20111230,1000.0,20161013
