,0,1,2,3,4,5,6
922,512180.SH,1.053,106562,20190401,B,112209.67800000001,0
923,512180.SH,0.973,106562,20190520,S,103684.826,-7.597251994609603
924,512180.SH,0.9890000000000001,104838,20190612,B,103684.826,0
925,512180.SH,0.971,104838,20190603,S,101797.698,-1.8200618863940583
926,512180.SH,0.997,102104,20190619,B,101797.698,0
927,512180.SH,0.982,102104,20190617,S,100266.128,-1.504523216232264
928,512180.SH,1.025,97821,20190620,B,100266.128,0
929,512180.SH,1.012,97821,20190626,S,98994.852,-1.267901758408381
930,512180.SH,1.055,93834,20190701,B,98994.852,0
931,512180.SH,1.041,93834,20190705,S,97681.19399999999,-1.326996276533663
932,512180.SH,1.043,93654,20190729,B,97681.19399999999,0
933,512180.SH,1.038,93654,20190801,S,97212.852,-0.4794597412476241
934,512180.SH,1.031,94290,20190819,B,97212.852,0
935,512180.SH,1.036,94290,20190827,S,97684.44,0.48510869735619255
936,512180.SH,1.036,94290,20190828,B,97684.44,0
937,512180.SH,1.041,94290,20190830,S,98155.89,0.48262548262547966
938,512180.SH,1.047,93750,20190903,B,98155.89,0
939,512180.SH,1.072,93750,20190912,S,100500.0,2.3881501150873374
940,512180.SH,1.078,93228,20191106,B,100500.0,0
941,512180.SH,1.064,93228,20191017,S,99194.592,-1.2989134328358167
942,512180.SH,1.055,94023,20191031,B,99194.592,0
943,512180.SH,1.068,94023,20191213,S,100416.564,1.231893770982993
944,512180.SH,1.094,91788,20191217,B,100416.564,0
945,512160.SH,0.858,116550,20190117,B,100000,0
946,512160.SH,0.8640000000000001,116550,20190123,S,100699.20000000001,0.6992000000000116
947,512160.SH,0.87,115746,20190124,B,100699.20000000001,0
948,512160.SH,0.9209999999999999,115746,20190218,S,106602.06599999999,5.861879736879716
949,512160.SH,0.943,113046,20190219,B,106602.06599999999,0
950,512160.SH,0.993,113046,20190520,S,112254.678,5.302535130979552
951,512160.SH,1.011,111033,20190612,B,112254.678,0
952,512160.SH,0.997,111033,20190603,S,110699.901,-1.3850442829652068
953,512160.SH,1.02,108529,20190619,B,110699.901,0
954,512160.SH,1.002,108529,20190617,S,108746.058,-1.7649907383385948
955,512160.SH,1.052,103371,20190621,B,108746.058,0
956,512160.SH,1.034,103371,20190626,S,106885.614,-1.7108151175466084
957,512160.SH,1.081,98877,20190701,B,106885.614,0
958,512160.SH,1.069,98877,20190705,S,105699.51299999999,-1.1096918992297782
959,512160.SH,1.064,99342,20190724,B,105699.51299999999,0
960,512160.SH,1.068,99342,20190827,S,106097.25600000001,0.3762959626881316
961,512160.SH,1.087,97606,20190903,B,106097.25600000001,0
962,512160.SH,1.0759999999999998,97606,20190830,S,105024.05599999998,-1.0115247466909287
963,512160.SH,1.087,96618,20190903,B,105024.05599999998,0
964,512160.SH,1.1159999999999999,96618,20190912,S,107825.688,2.667609790275109
965,512160.SH,1.115,96705,20191015,B,107825.688,0
966,512160.SH,1.104,96705,20191031,S,106762.32,-0.9861917134254572
967,512160.SH,1.126,94816,20191106,B,106762.32,0
968,512160.SH,1.107,94816,20191122,S,104961.312,-1.686932243510633
969,512160.SH,1.103,95160,20191210,B,104961.312,0
970,512160.SH,1.109,95160,20191213,S,105532.44,0.5441319178632189
971,512160.SH,1.146,92088,20191217,B,105532.44,0
972,510590.SH,4.455,22447,20190121,B,100000,0
973,510590.SH,4.391,22447,20190118,S,98564.777,-1.4352229999999981
974,510590.SH,4.455,22125,20190121,B,98564.777,0
975,510590.SH,4.388,22125,20190123,S,97084.5,-1.5018316330183568
976,510590.SH,4.591,21147,20190213,B,97084.5,0
977,510590.SH,5.334,21147,20190311,S,112798.098,16.185485839655144
978,510590.SH,5.526,20412,20190313,B,112798.098,0
979,510590.SH,5.441,20412,20190315,S,111061.692,-1.5393929780624518
980,510590.SH,5.73,19382,20190322,B,111061.692,0
981,510590.SH,5.675,19382,20190326,S,109992.84999999999,-0.9623858422758446
982,510590.SH,5.989,18366,20190404,B,109992.84999999999,0
983,510590.SH,5.069,18366,20190520,S,93097.254,-15.360631168298658
984,510590.SH,5.122000000000001,18176,20190621,B,93097.254,0
985,510590.SH,5.111000000000001,18176,20190627,S,92897.53600000001,-0.2145261985922737
986,510590.SH,5.16,18003,20190703,B,92897.53600000001,0
987,510590.SH,5.129,18003,20190705,S,92337.38699999999,-0.6029750885965581
988,510590.SH,5.055,18267,20190730,B,92337.38699999999,0
989,510590.SH,4.95,18267,20190802,S,90421.65000000001,-2.0747143299603867
990,510590.SH,5.007,18059,20190819,B,90421.65000000001,0
991,510590.SH,5.024,18059,20190902,S,90728.416,0.33926167018627584
992,510590.SH,5.162000000000001,17576,20190903,B,90728.416,0
993,510590.SH,5.1739999999999995,17576,20191017,S,90938.22399999999,0.2312483885974489
994,510590.SH,5.102,17824,20191106,B,90938.22399999999,0
995,510590.SH,5.082,17824,20191031,S,90581.568,-0.39219591532817727
996,510590.SH,5.022,18037,20191122,B,90581.568,0
997,510590.SH,5.19,18037,20191213,S,93612.03000000001,3.34556142812632
998,510590.SH,5.301,17659,20191216,B,93612.03000000001,0
999,510590.SH,5.303,17659,20191223,S,93645.677,0.03594302997166352
1000,510590.SH,5.412000000000001,17303,20191231,B,93645.677,0
1001,159954.SZ,0.9440000000000001,105932,20190118,B,100000,0
1002,159954.SZ,0.9590000000000001,105932,20190131,S,101588.78800000002,1.588788000000015
1003,159954.SZ,0.978,103874,20190212,B,101588.78800000002,0
1004,159954.SZ,0.975,103874,20190218,S,101277.15,-0.306764167715064
1005,159954.SZ,0.9890000000000001,102404,20190221,B,101277.15,0
1006,159954.SZ,1.005,102404,20190308,S,102916.01999999999,1.6182031188673804
1007,159954.SZ,1.0190000000000001,100997,20190404,B,102916.01999999999,0
1008,159954.SZ,1.01,100997,20190322,S,102006.97,-0.8832929994766494
1009,159954.SZ,1.018,100203,20190403,B,102006.97,0
1010,159954.SZ,1.0170000000000001,100203,20190412,S,101906.45100000002,-0.0985413055597923
1011,159954.SZ,1.041,97893,20191224,B,101906.45100000002,0
1012,159954.SZ,1.03,97893,20190419,S,100829.79000000001,-1.0565189832781117
1013,159954.SZ,1.0290000000000001,97988,20190422,B,100829.79000000001,0
1014,159954.SZ,0.9570000000000001,97988,20190614,S,93774.516,-6.997211835906833
1015,159954.SZ,0.982,95493,20190619,B,93774.516,0
1016,159954.SZ,0.983,95493,20190626,S,93869.61899999999,0.10141667913272753
1017,159954.SZ,1.011,92848,20190701,B,93869.61899999999,0
1018,159954.SZ,0.995,92848,20190719,S,92383.76,-1.5828965919207545
1019,159954.SZ,1.015,91018,20190912,B,92383.76,0
1020,159954.SZ,0.997,91018,20190723,S,90744.946,-1.7739200049878883
1021,159954.SZ,1.003,90474,20190724,B,90744.946,0
1022,159954.SZ,0.9990000000000001,90474,20190918,S,90383.52600000001,-0.39828113402589244
1023,159954.SZ,0.9940000000000001,90929,20191014,B,90383.52600000001,0
1024,159954.SZ,0.998,90929,20191021,S,90747.142,0.4023034020602322
1025,159954.SZ,1.018,89143,20191105,B,90747.142,0
1026,159954.SZ,1.005,89143,20191125,S,89588.715,-1.2765437836047888
1027,159954.SZ,1.016,88178,20191213,B,89588.715,0
1028,159954.SZ,0.996,88178,20191129,S,87825.288,-1.96835840317611
1029,159954.SZ,1.016,86442,20191213,B,87825.288,0
1030,159954.SZ,1.035,86442,20191226,S,89467.46999999999,1.8698281980014528
1031,159954.SZ,1.052,85045,20191227,B,89467.46999999999,0
1032,510380.SH,0.807,123916,20190122,B,100000,0
1033,510380.SH,0.8,123916,20190130,S,99132.8,-0.8671999999999971
1034,510380.SH,0.855,115945,20190213,B,99132.8,0
1035,510380.SH,0.851,115945,20190218,S,98669.19499999999,-0.46766055230963965
1036,510380.SH,0.8690000000000001,113543,20190219,B,98669.19499999999,0
1037,510380.SH,0.919,113543,20190603,S,104346.017,5.753388380233583
1038,510380.SH,0.9329999999999999,111839,20190614,B,104346.017,0
1039,510380.SH,0.9640000000000001,111839,20190627,S,107812.796,3.3223874755085236
1040,510380.SH,1.002,107598,20190701,B,107812.796,0
1041,510380.SH,0.997,107598,20190704,S,107275.206,-0.49863283389848867
1042,510380.SH,0.975,110026,20190710,B,107275.206,0
1043,510380.SH,0.9740000000000001,110026,20190829,S,107165.32400000001,-0.1024300060537733
1044,510380.SH,0.9840000000000001,108908,20190902,B,107165.32400000001,0
1045,510380.SH,1.002,108908,20190912,S,109125.816,1.8294089233565871
1046,510380.SH,1.021,106881,20191104,B,109125.816,0
1047,510380.SH,1.005,106881,20191017,S,107415.40499999998,-1.5673752212767158
1048,510380.SH,1.03,104287,20191105,B,107415.40499999998,0
1049,512980.SH,0.672,148810,20190122,B,100000,0
1050,512980.SH,0.675,148810,20190118,S,100446.75,0.44675000000000004
1051,512980.SH,0.672,149474,20190122,B,100446.75,0
1052,512980.SH,0.67,149474,20190123,S,100147.58,-0.29783940246946594
1053,512980.SH,0.691,144931,20190215,B,100147.58,0
1054,512980.SH,0.867,144931,20190311,S,125655.177,25.470008361659858
1055,512980.SH,0.9390000000000001,133818,20190312,B,125655.177,0
1056,512980.SH,0.875,133818,20190315,S,117090.75,-6.815817067370011
1057,512980.SH,0.894,130974,20190408,B,117090.75,0
1058,512980.SH,0.895,130974,20190409,S,117221.73,0.11186195322858204
1059,512980.SH,0.7490000000000001,156504,20190621,B,117221.73,0
1060,512980.SH,0.731,156504,20190626,S,114404.424,-2.4033990967374366
1061,512980.SH,0.7290000000000001,156933,20190830,B,114404.424,0
1062,512980.SH,0.706,156933,20190719,S,110794.69799999999,-3.155232878057242
1063,512980.SH,0.726,152610,20190731,B,110794.69799999999,0
1064,512980.SH,0.728,152610,20190902,S,111100.08,0.2756287128469021
1065,512980.SH,0.762,145801,20190903,B,111100.08,0
1066,512980.SH,0.755,145801,20191031,S,110079.755,-0.918383677131463
1067,512980.SH,0.7759999999999999,141855,20191209,B,110079.755,0
1068,512980.SH,0.782,141855,20191213,S,110930.61,0.7729441258294915
1069,512980.SH,0.815,136111,20191217,B,110930.61,0
1070,512980.SH,0.81,136111,20191224,S,110249.91,-0.6136268429426261
1071,512980.SH,0.826,133474,20191227,B,110249.91,0
1072,512980.SH,0.8270000000000001,133474,20191230,S,110382.998,0.12071483777175271
1073,510390.SH,3.165,31596,20190117,B,100000,0
1074,510390.SH,3.194,31596,20190123,S,100917.624,0.9176239999999962
1075,510390.SH,3.208,31458,20190124,B,100917.624,0
1076,510390.SH,3.228,31458,20190131,S,101546.42400000001,0.6230824459363188
1077,510390.SH,3.306,30716,20190201,B,101546.42400000001,0
1078,510390.SH,3.3939999999999997,30716,20190218,S,104250.10399999999,2.662506362607095
1079,510390.SH,3.485,29914,20190219,B,104250.10399999999,0
1080,510390.SH,3.722,29914,20190301,S,111339.908,6.800764438565936
1081,510390.SH,3.897,28571,20190306,B,111339.908,0
1082,510390.SH,3.7119999999999997,28571,20190520,S,106055.552,-4.746147266441068
1083,510390.SH,3.701,28656,20190531,B,106055.552,0
1084,510390.SH,3.7110000000000003,28656,20190603,S,106342.41600000001,0.27048466071820165
1085,510390.SH,3.765,28245,20190613,B,106342.41600000001,0
1086,510390.SH,3.733,28245,20190617,S,105438.585,-0.849925207642457
1087,510390.SH,3.909,26973,20190620,B,105438.585,0
1088,510390.SH,3.977,26973,20190705,S,107271.621,1.738486911598816
1089,510390.SH,3.9789999999999996,26959,20190729,B,107271.621,0
1090,510390.SH,3.918,26959,20190827,S,105625.36200000001,-1.534664046887099
1091,510390.SH,3.9360000000000004,26836,20190830,B,105625.36200000001,0
1092,510390.SH,3.964,26836,20190830,S,106377.904,0.7124633570486477
1093,510390.SH,3.984,26701,20190903,B,106377.904,0
1094,510390.SH,4.0680000000000005,26701,20190912,S,108619.66800000002,2.1073586860670095
1095,510390.SH,4.144,26211,20191105,B,108619.66800000002,0
1096,510390.SH,4.0169999999999995,26211,20191031,S,105289.58699999998,-3.0658176933481642
1097,510390.SH,4.124,25531,20191106,B,105289.58699999998,0
1098,510390.SH,4.16,25531,20191223,S,106208.96,0.8731851137378112
1099,510800.SH,0.852,117371,20190121,B,100000,0
1100,510800.SH,0.843,117371,20190124,S,98943.753,-1.056247000000003
1101,510800.SH,0.858,115319,20190128,B,98943.753,0
1102,510800.SH,0.8859999999999999,115319,20190218,S,102172.63399999999,3.263350036863868
1103,510800.SH,0.9940000000000001,102789,20190225,B,102172.63399999999,0
1104,510800.SH,0.96,102789,20190308,S,98677.44,-3.420870993694837
1105,510800.SH,0.981,100589,20190322,B,98677.44,0
1106,510800.SH,1.032,100589,20190412,S,103807.848,5.19917014466528
1107,510800.SH,1.044,99433,20190422,B,103807.848,0
1108,510800.SH,0.985,99433,20190617,S,97941.505,-5.65115558507676
1109,510800.SH,1.008,97164,20190619,B,97941.505,0
1110,510800.SH,1.03,97164,20190626,S,100078.92,2.182338325309575
1111,510800.SH,1.071,93444,20190701,B,100078.92,0
1112,510800.SH,1.055,93444,20190704,S,98583.42,-1.4943206821176729
1113,510800.SH,1.038,94974,20190708,B,98583.42,0
1114,510800.SH,1.053,94974,20190801,S,100007.62199999999,1.4446668618313203
1115,510800.SH,1.0290000000000001,97189,20190816,B,100007.62199999999,0
1116,510800.SH,1.05,97189,20190827,S,102048.45,2.040672459945112
1117,510800.SH,1.077,94753,20190905,B,102048.45,0
1118,510800.SH,1.081,94753,20190912,S,102427.993,0.3719243163418995
1119,510800.SH,1.104,92779,20191014,B,102427.993,0
1120,510800.SH,1.08,92779,20190918,S,100201.32,-2.1738910768270108
1121,510800.SH,1.099,91175,20191016,B,100201.32,0
1122,510800.SH,1.092,91175,20191122,S,99563.1,-0.6369377169881605
1123,510800.SH,1.09,91342,20191211,B,99563.1,0
1124,510800.SH,1.112,91342,20191223,S,101572.304,2.0180207325806427
1125,510800.SH,1.135,89491,20191231,B,101572.304,0
1126,512200.SH,0.741,134953,20190131,B,100000,0
1127,512200.SH,0.727,134953,20190123,S,98110.83099999999,-1.889169000000009
1128,512200.SH,0.746,131516,20190201,B,98110.83099999999,0
1129,512200.SH,0.76,131516,20190218,S,99952.16,1.876784633492721
1130,512200.SH,0.78,128144,20190221,B,99952.16,0
1131,512200.SH,0.993,128144,20190409,S,127246.992,27.307896097493035
1132,512200.SH,1.01,125987,20190410,B,127246.992,0
1133,512200.SH,0.9890000000000001,125987,20190412,S,124601.14300000001,-2.0793018038493103
1134,512200.SH,0.885,140792,20190702,B,124601.14300000001,0
1135,512200.SH,0.853,140792,20190520,S,120095.576,-3.6159917088401103
1136,512200.SH,0.875,137252,20190621,B,120095.576,0
1137,512200.SH,0.857,137252,20190626,S,117624.96399999999,-2.057204838253166
1138,512200.SH,0.885,132910,20190705,B,117624.96399999999,0
1139,512200.SH,0.885,132910,20190708,S,117625.35,0.00032816163073440344
1140,512200.SH,0.899,130840,20191218,B,117625.35,0
1141,512200.SH,0.875,130840,20190724,S,114485.0,-2.669790143026147
1142,512200.SH,0.867,132047,20190916,B,114485.0,0
1143,512200.SH,0.8290000000000001,132047,20190830,S,109466.963,-4.383139275887668
1144,512200.SH,0.86,127287,20190909,B,109466.963,0
1145,512200.SH,0.8490000000000001,127287,20190918,S,108066.66300000002,-1.2791987295746832
1146,512200.SH,0.8440000000000001,128041,20190923,B,108066.66300000002,0
1147,512200.SH,0.875,128041,20191018,S,112035.875,3.672929180759458
1148,512200.SH,0.843,132901,20191126,B,112035.875,0
1149,512200.SH,0.8340000000000001,132901,20191129,S,110839.43400000001,-1.067908828310567
1150,512200.SH,0.8640000000000001,128286,20191209,B,110839.43400000001,0
1151,512200.SH,0.84,128286,20191205,S,107760.23999999999,-2.7780672355292046
1152,512200.SH,0.8640000000000001,124722,20191209,B,107760.23999999999,0
1153,512400.SH,0.59,169492,20190121,B,100000,0
1154,512400.SH,0.578,169492,20190123,S,97966.37599999999,-2.0336240000000108
1155,512400.SH,0.585,167464,20190212,B,97966.37599999999,0
1156,512400.SH,0.675,167464,20190301,S,113038.20000000001,15.384690763696335
1157,512400.SH,0.718,157435,20190306,B,113038.20000000001,0
1158,512400.SH,0.684,157435,20190311,S,107685.54000000001,-4.735266485135116
1159,512400.SH,0.703,153180,20190312,B,107685.54000000001,0
1160,512400.SH,0.713,153180,20190321,S,109217.34,1.422475106685622
1161,512400.SH,0.738,147991,20190402,B,109217.34,0
1162,512400.SH,0.7390000000000001,147991,20190410,S,109365.34900000002,0.1355178582448721
1163,512400.SH,0.611,178994,20190517,B,109365.34900000002,0
1164,512400.SH,0.614,178994,20190520,S,109902.31599999999,0.4909845804999671
1165,512400.SH,0.642,171187,20190521,B,109902.31599999999,0
1166,512400.SH,0.618,171187,20190524,S,105793.566,-3.7385472386223286
1167,512400.SH,0.637,166081,20190603,B,105793.566,0
1168,512400.SH,0.637,166081,20190604,S,105793.59700000001,2.9302349069770036e-05
1169,512400.SH,0.675,156731,20190621,B,105793.59700000001,0
1170,512400.SH,0.6629999999999999,156731,20190627,S,103912.65299999999,-1.777937468181574
1171,512400.SH,0.6609999999999999,157205,20190808,B,103912.65299999999,0
1172,512400.SH,0.634,157205,20190723,S,99667.97,-4.084856730585052
1173,512400.SH,0.636,156711,20190806,B,99667.97,0
1174,512400.SH,0.644,156711,20190807,S,100921.884,1.2580912403453228
1175,512400.SH,0.6609999999999999,152681,20190808,B,100921.884,0
1176,512400.SH,0.653,152681,20190813,S,99700.693,-1.21003587289354
1177,512400.SH,0.657,151751,20190816,B,99700.693,0
1178,512400.SH,0.659,151751,20190823,S,100003.909,0.3041262712185966
1179,512400.SH,0.675,148154,20190903,B,100003.909,0
1180,512400.SH,0.69,148154,20190912,S,102226.26,2.2222641316950873
1181,512400.SH,0.6940000000000001,147300,20190916,B,102226.26,0
1182,512400.SH,0.63,147300,20191129,S,92799.0,-9.221955297983115
1183,512400.SH,0.6459999999999999,143652,20191205,B,92799.0,0
1184,512400.SH,0.6459999999999999,143652,20191213,S,92799.19199999998,0.00020689878121629316
1185,512400.SH,0.6559999999999999,141462,20191216,B,92799.19199999998,0
1186,512400.SH,0.665,141462,20191223,S,94072.23000000001,1.3718201339511984
1187,512400.SH,0.7190000000000001,130838,20191227,B,94072.23000000001,0
1188,512570.SH,0.795,125786,20190213,B,100000,0
1189,512570.SH,0.951,125786,20190301,S,119622.48599999999,19.622485999999988
1190,512570.SH,1.021,117162,20190306,B,119622.48599999999,0
1191,512570.SH,0.98,117162,20190311,S,114818.76,-4.015738311942451
1192,512570.SH,1.011,113569,20190312,B,114818.76,0
1193,512570.SH,0.988,113569,20190326,S,112206.172,-2.2754016852298253
1194,512570.SH,1.047,107169,20190408,B,112206.172,0
1195,512570.SH,1.048,107169,20190410,S,112313.11200000001,0.09530670024105475
1196,512570.SH,0.868,129393,20190529,B,112313.11200000001,0
1197,512570.SH,0.8540000000000001,129393,20190531,S,110501.62200000002,-1.6128927137198286
1198,512570.SH,0.856,129091,20190614,B,110501.62200000002,0
1199,512570.SH,0.852,129091,20190617,S,109985.53199999999,-0.4670429181573692
1200,512570.SH,0.945,116387,20190621,B,109985.53199999999,0
1201,512570.SH,0.934,116387,20190627,S,108705.45800000001,-1.1638567152632209
1202,512570.SH,0.956,113709,20190909,B,108705.45800000001,0
1203,512570.SH,0.932,113709,20190704,S,105976.788,-2.510149950336452
1204,512570.SH,0.915,115822,20190722,B,105976.788,0
1205,512570.SH,0.909,115822,20191017,S,105282.198,-0.6554171088861426
1206,512570.SH,0.924,113942,20191216,B,105282.198,0
1207,512570.SH,0.8859999999999999,113942,20191111,S,100952.612,-4.112362851695032
1208,512570.SH,0.878,114980,20191205,B,100952.612,0
1209,512800.SH,0.9129999999999999,109529,20190117,B,100000,0
1210,512800.SH,0.92,109529,20190123,S,100766.68000000001,0.7666800000000076
1211,512800.SH,0.932,108119,20190124,B,100766.68000000001,0
1212,512800.SH,0.9620000000000001,108119,20190218,S,104010.478,3.219117668657928
1213,512800.SH,1.0490000000000002,99152,20190225,B,104010.478,0
1214,512800.SH,1.0390000000000001,99152,20190322,S,103018.92800000001,-0.9533174148089083
1215,512800.SH,1.0859999999999999,94861,20190404,B,103018.92800000001,0
1216,512800.SH,1.078,94861,20190411,S,102260.15800000001,-0.7365345521747266
1217,512800.SH,1.131,90416,20191015,B,102260.15800000001,0
1218,512800.SH,1.045,90416,20190617,S,94484.71999999999,-7.603584966101875
1219,512800.SH,1.069,88386,20190619,B,94484.71999999999,0
1220,512800.SH,1.057,88386,20191008,S,93424.002,-1.1226344323187851
1221,512800.SH,1.084,86185,20191010,B,93424.002,0
1222,512800.SH,1.125,86185,20191018,S,96958.125,3.7828854730500705
1223,512800.SH,1.149,84385,20191107,B,96958.125,0
1224,512800.SH,1.1320000000000001,84385,20191111,S,95523.82,-1.4793035653278082
1225,512800.SH,1.119,85365,20191213,B,95523.82,0
1226,512560.SH,0.741,134953,20190215,B,100000,0
1227,512560.SH,0.8440000000000001,134953,20190311,S,113900.33200000001,13.90033200000001
1228,512560.SH,0.89,127978,20190313,B,113900.33200000001,0
1229,512560.SH,0.888,127978,20190315,S,113644.464,-0.22464201421291924
1230,512560.SH,0.945,120259,20190404,B,113644.464,0
1231,512560.SH,0.88,120259,20190328,S,105827.92,-6.878068429272551
1232,512560.SH,0.934,113306,20190402,B,105827.92,0
1233,512560.SH,0.9309999999999999,113306,20190410,S,105487.886,-0.3213084033022662
1234,512560.SH,0.809,130393,20190520,B,105487.886,0
1235,512560.SH,0.7959999999999999,130393,20190523,S,103792.828,-1.6068745561931201
1236,512560.SH,0.8009999999999999,129579,20190624,B,103792.828,0
1237,512560.SH,0.8220000000000001,129579,20190709,S,106513.93800000001,2.621674399314002
1238,512560.SH,0.836,127409,20190725,B,106513.93800000001,0
1239,512560.SH,0.835,127409,20190827,S,106386.515,-0.11963035297785138
1240,512560.SH,0.858,123994,20190829,B,106386.515,0
1241,512560.SH,0.907,123994,20190912,S,112462.558,5.711290570990134
1242,512560.SH,0.8029999999999999,140053,20191205,B,112462.558,0
1243,512560.SH,0.815,140053,20191223,S,114143.19499999999,1.4943969174167173
1244,512550.SH,0.925,108108,20190117,B,100000,0
1245,512550.SH,0.9329999999999999,108108,20190123,S,100864.764,0.8647639999999956
1246,512550.SH,0.946,106622,20190124,B,100864.764,0
1247,512550.SH,1.003,106622,20190218,S,106941.866,6.024999969265778
1248,512550.SH,1.02,104845,20190220,B,106941.866,0
1249,512550.SH,1.16,104845,20190412,S,121620.2,13.725526352794335
1250,512550.SH,1.183,102807,20190422,B,121620.2,0
1251,512550.SH,1.093,102807,20190520,S,112368.05099999999,-7.6074114332980916
1252,512550.SH,1.094,102713,20190531,B,112368.05099999999,0
1253,512550.SH,1.092,102713,20190603,S,112162.596,-0.18284111735638026
1254,512550.SH,1.124,99789,20190612,B,112162.596,0
1255,512550.SH,1.12,99789,20190617,S,111763.68000000001,-0.3556586725221636
1256,512550.SH,1.181,94635,20190620,B,111763.68000000001,0
1257,512550.SH,1.1640000000000001,94635,20190626,S,110155.14000000001,-1.4392332106458856
1258,512550.SH,1.187,92801,20190715,B,110155.14000000001,0
1259,512550.SH,1.194,92801,20190705,S,110804.394,0.5893996412695642
1260,512550.SH,1.199,92414,20190729,B,110804.394,0
1261,512550.SH,1.1840000000000002,92414,20190827,S,109418.17600000002,-1.2510496650520726
1262,512550.SH,1.192,91794,20190902,B,109418.17600000002,0
1263,512550.SH,1.212,91794,20190912,S,111254.328,1.678105107509718
1264,512550.SH,1.248,89146,20191014,B,111254.328,0
1265,512550.SH,1.242,89146,20191122,S,110719.332,-0.48087657317924676
1266,512550.SH,1.244,89003,20191211,B,110719.332,0
1267,512550.SH,1.245,89003,20191213,S,110808.73500000002,0.0807474163590693
1268,512550.SH,1.2790000000000001,86637,20191217,B,110808.73500000002,0
1269,512700.SH,0.961,104058,20190121,B,100000,0
1270,512700.SH,0.992,104058,20190218,S,103225.536,3.225535999999993
1271,512700.SH,1.084,95227,20190225,B,103225.536,0
1272,512700.SH,1.081,95227,20190322,S,102940.387,-0.2762388174956925
1273,512700.SH,1.126,91421,20190404,B,102940.387,0
1274,512700.SH,1.097,91421,20190411,S,100288.837,-2.575811182835366
1275,512700.SH,1.162,86307,20190726,B,100288.837,0
1276,512700.SH,1.06,86307,20190531,S,91485.42,-8.778062707018929
1277,512700.SH,1.09,83932,20190611,B,91485.42,0
1278,512700.SH,1.092,83932,20190617,S,91653.744,0.18398997348430798
1279,512700.SH,1.1079999999999999,82720,20190619,B,91653.744,0
1280,512700.SH,1.101,82720,20190718,S,91074.72,-0.6317516063500961
1281,512700.SH,1.127,80812,20190722,B,91074.72,0
1282,512700.SH,1.156,80812,20190801,S,93418.67199999999,2.5736582006510593
1283,512700.SH,1.127,82891,20190821,B,93418.67199999999,0
1284,512700.SH,1.141,82891,20191008,S,94578.631,1.2416778949715777
1285,512700.SH,1.171,80767,20191010,B,94578.631,0
1286,512700.SH,1.209,80767,20191024,S,97647.303,3.2445722332352287
1287,512700.SH,1.212,80567,20191029,B,97647.303,0
1288,512700.SH,1.225,80567,20191111,S,98694.57500000001,1.0725047879714729
1289,512700.SH,1.2209999999999999,80831,20191213,B,98694.57500000001,0
1290,159953.SZ,0.7070000000000001,141443,20190220,B,100000,0
1291,159953.SZ,0.665,141443,20190122,S,94059.595,-5.940404999999998
1292,159953.SZ,0.6859999999999999,137113,20190213,B,94059.595,0
1293,159953.SZ,0.764,137113,20190301,S,104754.332,11.370171219640051
1294,159953.SZ,0.797,131436,20190306,B,104754.332,0
1295,159953.SZ,0.769,131436,20190311,S,101074.284,-3.513027031664901
1296,159953.SZ,0.809,124937,20190319,B,101074.284,0
1297,159953.SZ,0.77,124937,20190315,S,96201.49,-4.821002738936043
1298,159953.SZ,0.82,117319,20190322,B,96201.49,0
1299,159953.SZ,0.813,117319,20190326,S,95380.347,-0.8535657815695067
1300,159953.SZ,0.873,109256,20190403,B,95380.347,0
1301,159953.SZ,0.735,109256,20190521,S,80303.16,-15.807435676450194
1302,159953.SZ,0.746,107645,20190624,B,80303.16,0
1303,159953.SZ,0.735,107645,20190605,S,79119.075,-1.4745185619096512
1304,159953.SZ,0.746,106058,20190624,B,79119.075,0
1305,159953.SZ,0.752,106058,20190701,S,79755.616,0.804535442306419
1306,159953.SZ,0.767,103984,20190702,B,79755.616,0
1307,159953.SZ,0.7509999999999999,103984,20190705,S,78091.98399999998,-2.08591204411237
1308,159953.SZ,0.73,106975,20190722,B,78091.98399999998,0
1309,159953.SZ,0.757,106975,20190917,S,80980.075,3.698319407533577
1310,159953.SZ,0.746,108552,20191016,B,80980.075,0
1311,159953.SZ,0.71,108552,20191113,S,77071.92,-4.826069869656208
1312,159953.SZ,0.7170000000000001,107492,20191205,B,77071.92,0
1313,159953.SZ,0.71,107492,20191206,S,76319.31999999999,-0.9764905298843026
1314,159953.SZ,0.736,103695,20191217,B,76319.31999999999,0
1315,159953.SZ,0.737,103695,20191226,S,76423.215,0.13613197811511435
1316,159952.SZ,0.736,135870,20190121,B,100000,0
1317,159952.SZ,0.723,135870,20190118,S,98234.01,-1.765990000000005
1318,159952.SZ,0.7829999999999999,125459,20190214,B,98234.01,0
1319,159952.SZ,0.9640000000000001,125459,20190311,S,120942.47600000001,23.116704693211666
1320,159952.SZ,1.005,120341,20190408,B,120942.47600000001,0
1321,159952.SZ,0.965,120341,20190314,S,116129.065,-3.979917692440832
1322,159952.SZ,1.024,113407,20190404,B,116129.065,0
1323,159952.SZ,1.001,113407,20190409,S,113520.40699999999,-2.2463437555447556
1324,159952.SZ,0.86,132000,20190531,B,113520.40699999999,0
1325,159952.SZ,0.841,132000,20190617,S,111012.0,-2.209652930507897
1326,159952.SZ,0.89,124733,20190621,B,111012.0,0
1327,159952.SZ,0.865,124733,20190626,S,107894.045,-2.808664829027494
